respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
qvg0r9maqrw84aa6uo2of7q0,0.850864,50-64,Some college/2-yr degree,Black,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,TRUE,64,2025-07-12,2024-091
n9ifd5e4gckv1qp4sd17i4qt,1.115962,50-64,HS or less,White,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Extremely important,Very likely,Maybe,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,285,2025-07-02,2024-091
u9bcike0x35va92ywywd3y49,0.546657,30-49,4-yr/post-graduate degree,White,Male,Other or none,South,Very accurate,Very trustworthy,Extremely important,Not likely,Yes,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,289,2025-07-02,2024-091
nxeo61764cj3m4ezyrk4tp6s,1.167708,18-29,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,325,2025-07-09,2024-091
f1a7a0ac55wpndf2p1uppeah,1.354486,18-29,Some college/2-yr degree,White,Female,Independent,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,353,2025-06-27,2024-091
fexdsla5lj87cx22oktk5k8j,0.942759,65+,HS or less,Black,Female,Republican,South,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,332,2025-07-07,2024-091
977l1t1nyojdtiz8zo6jz3tn,1.213673,30-49,4-yr/post-graduate degree,Black,Female,Independent,South,Somewhat accurate,Very trustworthy,Extremely important,Not likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,373,2025-07-06,2024-091
5pdhkulykjx8mvzopj8wg8h7,0.912879,50-64,Some college/2-yr degree,Hispanic,Female,Democrat,South,Not very accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,466,2025-07-14,2024-091
xvsl972vhinpqjdwxnoicxy4,0.862798,30-49,4-yr/post-graduate degree,Black,Female,Republican,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,279,2025-07-15,2024-091
nqjga4y98xtmj3f9rynu18lf,1.441748,30-49,Some college/2-yr degree,White,Other,Democrat,Northeast,Very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,373,2025-06-25,2024-091
zai2ou2lzy9zywk4r4mdlj2n,1.186524,65+,Some college/2-yr degree,Other,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,356,2025-07-14,2024-091
2psyrma9lyjdwidn25sirk5s,0.999233,50-64,4-yr/post-graduate degree,Hispanic,Female,Democrat,South,Very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,426,2025-07-06,2024-091
bwffwwoju2f68incn19n25x4,1.364789,18-29,4-yr/post-graduate degree,White,Female,Republican,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,TRUE,394,2025-06-30,2024-091
q0hr6f1gy2oidi2kp962qgav,1.516286,18-29,4-yr/post-graduate degree,White,Male,Republican,West,Not very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,273,2025-06-21,2024-091
chaof1vz2snrwlg6880r88un,0.379432,65+,HS or less,White,Female,Democrat,Northeast,Not at all accurate,Somewhat trustworthy,Very important,Very likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,271,2025-06-18,2024-091
py125wlg6aikp01rhhqy3gp7,0.943156,30-49,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,386,2025-06-28,2024-091
eihxnwq5k6lrl6q4bp0ja56u,0.786883,50-64,4-yr/post-graduate degree,White,Female,Republican,West,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,313,2025-07-04,2024-091
y5qeliqk8qvbmwbjpi5xr38u,0.986335,30-49,HS or less,White,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,375,2025-07-09,2024-091
pvisyitvdqiq8n5crfoxx4qc,1.22189,30-49,HS or less,Black,Male,Independent,Northeast,Not very accurate,Not very trustworthy,Not at all important,Very likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,364,2025-07-08,2024-091
c70rj38qyu6ddxy0nkf1c7nu,0.70183,18-29,HS or less,White,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,417,2025-07-10,2024-091
0leu1l1sok0xr3appjk32cwd,0.766399,65+,Some college/2-yr degree,Black,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,309,2025-07-17,2024-091
7npd6dvnsr9ftpntbqwcwtyu,0.678268,30-49,HS or less,White,Male,Republican,South,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,378,2025-07-12,2024-091
amgtl3fg3c43k3i2qx54o8q6,0.597028,30-49,HS or less,Hispanic,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,164,2025-07-10,2024-091
xs6k76g6uqbx8r0x0i47gfhf,1.090826,30-49,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,218,2025-06-23,2024-091
3940igtj38znyb6rythzdxck,1.433924,65+,Some college/2-yr degree,Hispanic,Female,Independent,West,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,344,2025-07-13,2024-091
h9sj4rz502pmdfv6itp7jye0,0.832477,30-49,HS or less,Black,Female,Independent,West,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,345,2025-06-29,2024-091
vm9b4lr7zpkjbdhlz802dg9n,0.619352,65+,HS or less,White,Male,Republican,South,Very accurate,Not at all trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,393,2025-07-12,2024-091
v7nwt11cu2n69rr4qggz7bst,0.83303,30-49,HS or less,Black,Male,Republican,Midwest,Not very accurate,Not very trustworthy,Not very important,Very likely,No,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,356,2025-06-24,2024-091
0wpwhu80wtjgxym97mptu99y,1.166323,65+,HS or less,Other,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,415,2025-07-10,2024-091
mlymp0fzwb19r9c32ngi49ng,0.884527,50-64,4-yr/post-graduate degree,White,Male,Independent,Northeast,Very accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,388,2025-07-13,2024-091
rejrj68jaitmitzijved4955,1.032599,30-49,Some college/2-yr degree,Other,Female,Independent,Midwest,Not at all accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,259,2025-07-14,2024-091
v5ckflx19a2nxgs3frhchpdr,1.483297,30-49,Some college/2-yr degree,White,Male,Other or none,West,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not at all likely,It would not interest me,No,FALSE,FALSE,TRUE,358,2025-06-21,2024-091
bfatwsjuf8ondnx7f1qmqtaa,0.999192,50-64,4-yr/post-graduate degree,Hispanic,Female,Democrat,Northeast,Not very accurate,Very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,360,2025-07-04,2024-091
lis4t3e9t9ckof0vhpkunuqd,1.212841,50-64,Some college/2-yr degree,Black,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,403,2025-06-26,2024-091
sf4oobb2rg2cdt51od7ay73w,0.904832,50-64,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,308,2025-07-09,2024-091
qb7sukdyl7pupc606c9hxe8s,1.509544,65+,4-yr/post-graduate degree,White,Male,Independent,Northeast,Very accurate,Not very trustworthy,Very important,Not likely,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,376,2025-07-08,2024-091
5l8a3ruf5lvcdmjccgk7zf9g,0.863597,50-64,4-yr/post-graduate degree,White,Female,Democrat,West,Not very accurate,Not very trustworthy,Extremely important,Not likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,519,2025-07-07,2024-091
cc1x8zch34131kgdtzi1ps9b,1.225782,65+,HS or less,Hispanic,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,421,2025-06-25,2024-091
gxd4g4a55rum2irde0gd8g31,1.260135,18-29,HS or less,White,Male,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,428,2025-06-19,2024-091
76gfmcrm9z0qb9cwarnkjba0,0.946837,50-64,Some college/2-yr degree,White,Other,Independent,Midwest,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,374,2025-07-11,2024-091
fxtr95d3ll7xdzv3iodjmnf2,1.121428,18-29,Some college/2-yr degree,White,Male,Republican,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,339,2025-07-01,2024-091
zlzvn73rp5v4m68souzzmiws,0.776974,50-64,Some college/2-yr degree,Hispanic,Male,Republican,West,Not very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,346,2025-06-19,2024-091
3khntzmg3wvxkvi2htiy7i81,1.556754,50-64,4-yr/post-graduate degree,White,Male,Independent,South,Very accurate,Very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,282,2025-07-06,2024-091
eusb8qvu4e2osivilzv6tq5n,1.131787,18-29,4-yr/post-graduate degree,White,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not at all likely,It would not interest me,No,TRUE,FALSE,FALSE,326,2025-07-10,2024-091
4c0r8n5evf78rohtobxr3fdp,0.847348,30-49,Some college/2-yr degree,Black,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,376,2025-07-12,2024-091
qp75vfjnoa6xqakvtakk1p1f,0.616797,50-64,HS or less,White,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,427,2025-06-19,2024-091
smsovcj1fc37o7f4pol05u9o,0.176569,18-29,Some college/2-yr degree,Black,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,287,2025-07-06,2024-091
2riclzshyxs6d3cj30roxxwb,0.607596,65+,HS or less,White,Male,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,319,2025-06-21,2024-091
s5yu7sma0d5ui99nj6yxacu0,0.793174,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,263,2025-06-22,2024-091
vapikzhkzy9g11atb3bjp1i8,1.551001,65+,Some college/2-yr degree,Black,Female,Democrat,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,484,2025-06-24,2024-091
a7eybrjov54dqdtnig7rwrcx,0.884854,18-29,4-yr/post-graduate degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,340,2025-07-06,2024-091
6rivb923vx6bcorozsiedef4,1.692271,18-29,4-yr/post-graduate degree,Black,Female,Democrat,Midwest,Very accurate,Not at all trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,362,2025-06-29,2024-091
f5fdkurrig74wum05lawz38b,0.997797,50-64,HS or less,Hispanic,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,284,2025-06-30,2024-091
nnrf42o3iohv444n4pcau39d,1.457253,65+,4-yr/post-graduate degree,White,Male,Republican,Midwest,Somewhat accurate,Not at all trustworthy,Very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,145,2025-06-25,2024-091
u3j27blll5kaa3qz2a7cf1xi,1.251737,50-64,4-yr/post-graduate degree,Hispanic,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,TRUE,396,2025-07-16,2024-091
tchv7bau3d6m81ufmkeb43cx,1.092857,50-64,HS or less,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,306,2025-06-23,2024-091
rz9nt6t6xnpvdyrarelno0i2,1.005275,65+,4-yr/post-graduate degree,Black,Female,Republican,South,Not very accurate,Very trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,381,2025-07-17,2024-091
j24nf9n919zto5g8v7fm8lz7,1.291635,50-64,HS or less,Hispanic,Female,Democrat,West,Not very accurate,Not very trustworthy,Not at all important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,323,2025-07-14,2024-091
9p8di2vjt2cmi22z1pq8boir,0.205643,30-49,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Not very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,351,2025-07-17,2024-091
68rehjkybj8mg43ianxcro5m,0.745484,50-64,Some college/2-yr degree,Hispanic,Male,Independent,West,Not at all accurate,Somewhat trustworthy,Not at all important,Very likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,374,2025-07-17,2024-091
qz3lz7de22njdc8mue0r1m26,1.448462,30-49,Some college/2-yr degree,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,236,2025-06-29,2024-091
7m81vukvugb1jtobjr92enp5,0.91673,65+,Some college/2-yr degree,Black,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,317,2025-06-24,2024-091
x8v4o3gl4wnnb129h543on76,0.84954,65+,Some college/2-yr degree,White,Female,Democrat,West,Very accurate,Not very trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,279,2025-07-02,2024-091
iabt4uuw48a5pxi3qj02p2t8,1.022619,30-49,Some college/2-yr degree,White,Female,Republican,West,Not very accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,419,2025-07-04,2024-091
gcdbq9mhrtcmte1ll50nn6y6,1.093863,30-49,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Somewhat accurate,Very trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,400,2025-06-21,2024-091
s3r6y3zpn21b2hrwfxwzhr6x,1.096104,30-49,Some college/2-yr degree,Hispanic,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Not very important,Not likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,263,2025-07-08,2024-091
hc7snsmfpnbzkhinvledwbh0,0.790419,18-29,4-yr/post-graduate degree,White,Male,Republican,West,Not very accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,148,2025-07-11,2024-091
zt1o6jdxcibhco3fuiyk247g,0.288091,50-64,Some college/2-yr degree,Black,Female,Republican,Midwest,Somewhat accurate,Not at all trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,318,2025-07-10,2024-091
ltki3r4a9u621gmm0x9yig5b,0.311299,50-64,HS or less,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,274,2025-06-22,2024-091
n6ebp608v3x9uvqt2n4kss3n,1.009122,30-49,4-yr/post-graduate degree,White,Female,Independent,Northeast,Somewhat accurate,Not very trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,413,2025-07-12,2024-091
wktcnwejkp1a6zt976rapllz,0.778813,18-29,Some college/2-yr degree,White,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,394,2025-06-28,2024-091
lu3raj52q4y09dh391pd3b1e,1.258245,65+,HS or less,White,Female,Republican,West,Very accurate,Not at all trustworthy,Very important,I would never participate in a phone survey,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,380,2025-07-17,2024-091
vgahky5p5zfavyslrqvwt6fm,1.1092,18-29,HS or less,White,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Very important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,315,2025-07-10,2024-091
bbr7ho29qrs3sg1l65xi3v1j,0.81826,65+,Some college/2-yr degree,Other,Male,Republican,South,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,302,2025-07-02,2024-091
vd582l7fiakqpm63bwhern3r,1.130023,65+,Some college/2-yr degree,White,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,293,2025-07-06,2024-091
gznbwojyp90c637dmvwcmpx8,1.345243,30-49,HS or less,White,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,302,2025-07-14,2024-091
jg0c7j8sn4b0bot6jo9mpxbx,0.355568,18-29,Some college/2-yr degree,Black,Male,Democrat,West,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,221,2025-07-03,2024-091
w13cju86l4a6pshccxh39jy2,1.369196,18-29,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Very trustworthy,Somewhat important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,271,2025-07-08,2024-091
2d0rwmav9jpcaf0y87ewjjwt,0.978599,18-29,HS or less,White,Male,Republican,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,469,2025-06-19,2024-091
zeg9widw9w5pjpl3mziicrx3,1.278311,18-29,4-yr/post-graduate degree,White,Female,Republican,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,341,2025-06-29,2024-091
n45t3gtxf32jxldr5zjn50bo,1.272744,65+,HS or less,Other,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,273,2025-07-11,2024-091
hbd4g0v1wc9z5ythqsik8e2b,0.705298,18-29,HS or less,Other,Male,Democrat,South,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,374,2025-06-27,2024-091
ioca5pj7zr833pmf8zej740z,0.547965,18-29,HS or less,Black,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,377,2025-07-03,2024-091
fsdsvk5ohqq5l65zp8qiavw6,0.87153,50-64,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Not very important,Not likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,380,2025-06-26,2024-091
08kgtrukywoptp0rxheps9yr,0.90761,30-49,4-yr/post-graduate degree,White,Female,Independent,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,335,2025-06-20,2024-091
135jhtfgj8gnw8hixgj58yaz,0.946452,30-49,HS or less,White,Male,Independent,West,Somewhat accurate,Not at all trustworthy,Not very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,226,2025-07-09,2024-091
sevpnlrdlx8mk7ki1zgvbjrl,1.206128,30-49,HS or less,Black,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,309,2025-06-25,2024-091
fmg5fg9o0t8miv5w79ui0irr,1.027602,65+,HS or less,White,Female,Independent,South,Somewhat accurate,Very trustworthy,Not very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,392,2025-07-09,2024-091
ko02vdrnfyfddgo8vcrbhxlg,1.045471,50-64,Some college/2-yr degree,White,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,401,2025-06-24,2024-091
es8uvsr964cyiz3cp84tss5x,1.586708,65+,HS or less,White,Female,Republican,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,254,2025-07-06,2024-091
ovhhnmsjh3h446pdhsqk95av,0.928946,30-49,4-yr/post-graduate degree,Other,Female,Independent,Midwest,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,182,2025-06-29,2024-091
enm9c0z7477unjyzotbf9k1m,1.103056,30-49,4-yr/post-graduate degree,White,Female,Republican,Midwest,Very accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,295,2025-06-29,2024-091
gf21v8clckrho9s2icz9gmle,1.314232,65+,4-yr/post-graduate degree,Hispanic,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,382,2025-07-10,2024-091
2ggxen5wadp56uo6lx58dgvx,1.019102,65+,HS or less,Hispanic,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,342,2025-07-07,2024-091
hz75isti223jzlg5cnsbjtlt,1.301627,65+,Some college/2-yr degree,Other,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,No,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,393,2025-06-27,2024-091
b73seamsy1ppjywdu0p0iqnj,1.172839,65+,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,378,2025-07-07,2024-091
5y6plpvo3dyr6zzftvjqqqgb,1.147729,65+,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,429,2025-07-17,2024-091
870tp7eatjebcitpz2u5jbks,1.564584,30-49,Some college/2-yr degree,Black,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,391,2025-07-14,2024-091
o2gl2ho8cbb448zorzopx6by,0.653424,65+,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Not at all accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,316,2025-06-17,2024-091
