respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speed_flag,straight_line,duration_seconds,completion_date,project_id
4yq0krutdn7spgj72txxbzag,1.299027,18-29,4-yr/post-graduate degree,Black,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,449,2025-06-21,2024-068
am46h0yxnz1st5dk9hyc20su,0.684148,65+,Some college/2-yr degree,White,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,TRUE,336,2025-06-20,2024-068
uagt6ztosnemp7jrhxjd9wq4,0.77298,30-49,Some college/2-yr degree,White,Male,Republican,South,Not at all accurate,Not at all trustworthy,Very important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,282,2025-06-23,2024-068
req3egjf5s0mxz06xcxzvzt8,0.816486,18-29,Some college/2-yr degree,White,Male,Independent,Midwest,Somewhat accurate,Very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,517,2025-07-04,2024-068
48ted7awp76akw60q42vnwbz,1.401027,30-49,Some college/2-yr degree,White,Male,Democrat,South,Very accurate,Not very trustworthy,Very important,Somewhat likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,397,2025-07-14,2024-068
mxsktcqscuf2ap075tfav9e7,1.300399,30-49,HS or less,Other,Male,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,358,2025-06-28,2024-068
9bvw9e6it47svg6286g7t8b0,0.816606,30-49,HS or less,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,TRUE,331,2025-06-30,2024-068
s68yiwzquymb2ptko3maa16g,0.838021,30-49,Some college/2-yr degree,Hispanic,Female,Republican,West,Not at all accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,254,2025-06-18,2024-068
lrqiv76zz23tvlsy2diuarhk,1.162731,50-64,Some college/2-yr degree,White,Female,Democrat,West,Very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,294,2025-07-02,2024-068
jnh182xr5a0dep6jdyzpy996,0.625972,50-64,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Not at all important,Not likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,335,2025-07-02,2024-068
8sij2r238k36m37tymrva82c,1.047147,30-49,4-yr/post-graduate degree,White,Female,Republican,South,Not at all accurate,Very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,169,2025-07-08,2024-068
zqrj8dk9vx8zjdm1hk7xbx5h,0.728742,50-64,4-yr/post-graduate degree,Hispanic,Male,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,285,2025-07-05,2024-068
du7o4h96av09pj6atgg7i225,1.140037,30-49,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,455,2025-06-18,2024-068
wja727j8bqtjkm1t7ecu1qyy,0.814294,65+,Some college/2-yr degree,Black,Male,Republican,West,Somewhat accurate,Very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,435,2025-07-17,2024-068
r0zvjv0l82demfww297s7h64,0.900948,18-29,Some college/2-yr degree,Hispanic,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,Maybe,Likely,It would not interest me,No,FALSE,TRUE,FALSE,143,2025-07-03,2024-068
vi1ur7giy1mjuhcc86rmz2fx,0.779358,30-49,Some college/2-yr degree,White,Male,Republican,West,Not at all accurate,Not at all trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,271,2025-07-11,2024-068
1rzyrmq2wh1arilwd3oqus8u,1.159388,30-49,HS or less,White,Male,Republican,South,Not at all accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,126,2025-06-23,2024-068
0di3al47h2idjepqdugrw13r,0.598804,18-29,4-yr/post-graduate degree,Other,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,380,2025-07-01,2024-068
mc36bcqmid4n41dgrgcs7d63,1.044797,30-49,HS or less,White,Female,Democrat,Midwest,Not very accurate,Very trustworthy,Not at all important,Not likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,252,2025-07-06,2024-068
e4qmfoxwlzli2x77h0svwug8,0.857758,18-29,Some college/2-yr degree,Hispanic,Female,Independent,South,Somewhat accurate,Not very trustworthy,Not at all important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,TRUE,TRUE,FALSE,74,2025-07-10,2024-068
xhn552l7qd7xdwtu761v771y,1.283666,50-64,HS or less,Black,Female,Republican,South,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,375,2025-06-17,2024-068
6z498z90o034vx3g9p651o7s,1.511579,30-49,HS or less,Other,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,385,2025-07-02,2024-068
06zl0q9byv255gq9utaqiu4m,1.200598,50-64,Some college/2-yr degree,Other,Male,Democrat,Northeast,Somewhat accurate,Not at all trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,264,2025-07-05,2024-068
e9hsqntjneqtk6fmmw9unobb,1.044581,30-49,HS or less,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,444,2025-06-21,2024-068
0tb2p3hupqcuhplzey5vf5pr,0.92233,18-29,HS or less,Hispanic,Male,Independent,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,372,2025-07-03,2024-068
rtnlzf2sz9qit8u0bywgd32j,1.145462,50-64,Some college/2-yr degree,White,Male,Independent,Northeast,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,312,2025-07-10,2024-068
cprlzsmgeueyhx8jrveie25t,1.314206,30-49,HS or less,Other,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,321,2025-06-27,2024-068
uzhti8wiqo38f0u668mp4mi7,1.270528,50-64,Some college/2-yr degree,White,Female,Independent,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,331,2025-06-29,2024-068
u2r2ffzczwb8zgkoqsh0edqp,0.895715,50-64,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Extremely important,Very likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,253,2025-07-02,2024-068
dbqk1k391en7o36k3jsfs3nu,1.315029,50-64,HS or less,Hispanic,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Likely,It would not interest me,No,FALSE,FALSE,FALSE,434,2025-07-10,2024-068
qag5ns65iamsx0ei1a4u9q8d,0.930434,30-49,Some college/2-yr degree,White,Other,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,319,2025-06-22,2024-068
ezjqbtf5zbvshcrsi4ofzdji,0.59439,18-29,Some college/2-yr degree,White,Female,Independent,Northeast,Somewhat accurate,Not at all trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,348,2025-07-06,2024-068
uyp4vkgr2bsie9he6bwq1o4g,1.088157,30-49,HS or less,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,310,2025-07-06,2024-068
4cqyeht13mlrap6j2ac8gm5n,1.210401,65+,HS or less,Hispanic,Male,Democrat,West,Not very accurate,Not at all trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,338,2025-07-05,2024-068
1z4ind54kn94os48vqq1qt7c,0.860528,65+,HS or less,White,Male,Democrat,South,Not very accurate,Very trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,334,2025-06-18,2024-068
5y6l5neiatzk1k8qj8xxsj56,1.060118,30-49,HS or less,Hispanic,Male,Other or none,South,Not at all accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,253,2025-06-20,2024-068
uyqea2h3rencnrp1ig1z9s9d,1.280458,18-29,4-yr/post-graduate degree,Black,Female,Independent,South,Very accurate,Not at all trustworthy,Somewhat important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,357,2025-07-17,2024-068
ma3kp7kqxjraa8241wvv09f1,0.691827,30-49,HS or less,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,401,2025-06-25,2024-068
spixhs334agt860fwtd2gsmg,1.257638,30-49,4-yr/post-graduate degree,White,Male,Democrat,South,Very accurate,Somewhat trustworthy,Extremely important,Not likely,No,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,498,2025-07-12,2024-068
8nc988rthyeuxke9supsn8z5,1.279363,50-64,4-yr/post-graduate degree,White,Male,Independent,West,Somewhat accurate,Not very trustworthy,Extremely important,Not likely,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,429,2025-06-26,2024-068
mcnem4m9wul0fmo7mfo2tbwk,1.202811,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,West,Not very accurate,Very trustworthy,Somewhat important,Not likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,328,2025-06-18,2024-068
fwc99nqp04wj9300dw4h1nnu,1.193224,65+,4-yr/post-graduate degree,Other,Male,Republican,West,Not very accurate,Somewhat trustworthy,Not very important,Very likely,No,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,300,2025-07-03,2024-068
88obpe4o8bqfybze3gf11lus,1.280319,30-49,Some college/2-yr degree,White,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,561,2025-06-25,2024-068
qmrlzlnpfynyf44mz6kcuz1r,1.035681,30-49,4-yr/post-graduate degree,White,Female,Republican,South,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would not interest me,No,FALSE,FALSE,FALSE,272,2025-06-20,2024-068
hpklihq7v5qx9uysshn00q84,1.120657,50-64,HS or less,White,Female,Other or none,Northeast,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,289,2025-07-03,2024-068
45o7zvvcivoov7lfhf41eeiq,1.131546,50-64,4-yr/post-graduate degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,297,2025-07-12,2024-068
jqnvwqnabj54gpc4phata52j,0.948171,18-29,Some college/2-yr degree,White,Female,Democrat,Midwest,Not at all accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,349,2025-07-09,2024-068
5uz00qam3yp9e19d6fhd8pey,0.634088,50-64,HS or less,Hispanic,Male,Independent,Midwest,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,414,2025-07-13,2024-068
j73v88ygst1950omi7tpekxu,1.335071,50-64,4-yr/post-graduate degree,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,137,2025-06-28,2024-068
bi995xrlvnl0jp6az1bf1lqf,0.988462,18-29,Some college/2-yr degree,Hispanic,Male,Republican,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not at all likely,It would become my preferred incentive offer,No,FALSE,TRUE,FALSE,108,2025-06-24,2024-068
h7udrypm1enqhaxfscojyr5s,1.000566,30-49,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,382,2025-06-29,2024-068
3aaik5tpu7wu5q1i4gy9fcjr,0.656345,18-29,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,547,2025-07-13,2024-068
xe3uizbahovlsyds5k9pxaeq,0.751053,18-29,HS or less,Hispanic,Male,Republican,West,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,376,2025-07-12,2024-068
0p2sf3h59hqgtrvlix4vydfw,1.300643,30-49,Some college/2-yr degree,White,Male,Democrat,Midwest,Very accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,329,2025-06-27,2024-068
7qd2etg0066rp0v62sl0myu5,0.874871,65+,Some college/2-yr degree,White,Male,Independent,West,Not very accurate,Not very trustworthy,Not very important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,351,2025-06-20,2024-068
snjrw8cm8e4afyrcfd2dgkf1,0.679135,30-49,HS or less,White,Female,Republican,South,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,422,2025-07-14,2024-068
bpunxxj2blsy5tc9t2oz4ygd,0.366191,65+,HS or less,Hispanic,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,376,2025-06-20,2024-068
dro0tavdqg9lo4q55uw178wo,0.984077,50-64,4-yr/post-graduate degree,White,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,342,2025-07-07,2024-068
wi6ef1kj1y5ug71fq3jfj2rj,1.512089,30-49,HS or less,Hispanic,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not at all likely,It would not interest me,Yes,TRUE,TRUE,FALSE,86,2025-07-16,2024-068
c27jubioscjv6p2qsjdn4zgj,0.759101,18-29,Some college/2-yr degree,White,Female,Republican,Northeast,Very accurate,Very trustworthy,Very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,330,2025-06-27,2024-068
d9cjcblbvm5f9ahqnfzhfcoy,1.178081,65+,4-yr/post-graduate degree,Black,Male,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,399,2025-07-11,2024-068
xk6n2dlj4kzkkkauhux8l0r7,0.633701,18-29,4-yr/post-graduate degree,Black,Male,Independent,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,188,2025-06-17,2024-068
i14zmdfso42dzuyfhyouwzmq,0.797209,50-64,Some college/2-yr degree,White,Female,Independent,Midwest,Very accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,388,2025-07-08,2024-068
kb5xvlqs87i9wmfnbf4yxvjr,1.03279,30-49,Some college/2-yr degree,Other,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Not very important,Very likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,259,2025-06-21,2024-068
n9xrz0maky1puhwc9lwsis76,1.456044,65+,4-yr/post-graduate degree,Other,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,Maybe,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,517,2025-06-18,2024-068
nbjjeu7mzgzjaq77ua17h4ja,1.392084,18-29,HS or less,White,Male,Independent,Northeast,Not at all accurate,Very trustworthy,Somewhat important,Not likely,No,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,435,2025-07-14,2024-068
dky5myrvgr0tbr0ddm98gulw,1.375019,65+,4-yr/post-graduate degree,Hispanic,Female,Democrat,Midwest,Very accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,453,2025-06-18,2024-068
ieoejoq0zdj2a4nfr0veowws,0.996926,18-29,4-yr/post-graduate degree,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,412,2025-07-07,2024-068
erl15gshaadgi21qdqqlrfk5,0.596238,50-64,Some college/2-yr degree,White,Male,Other or none,South,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Likely,It would not interest me,No,FALSE,FALSE,FALSE,367,2025-07-13,2024-068
90mx2n14c4kswll89ioqzh62,1.014295,50-64,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,440,2025-06-25,2024-068
kosxkov3v105i742lrzoz9zz,0.796612,50-64,Some college/2-yr degree,White,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,250,2025-06-30,2024-068
9o0iyyze1anz1nn23j38hlt7,0.961216,50-64,4-yr/post-graduate degree,Black,Male,Republican,South,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,328,2025-07-17,2024-068
naapjjfdztadj80mytfy648y,0.642604,50-64,Some college/2-yr degree,Other,Female,Independent,West,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,384,2025-07-09,2024-068
ifrsvhpzhlw940e1wrin3346,0.828258,18-29,Some college/2-yr degree,Other,Male,Independent,West,Not at all accurate,Very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,381,2025-07-15,2024-068
mvmuygorarylw4oz8p3450fz,0.92241,50-64,Some college/2-yr degree,White,Male,Independent,Midwest,Not at all accurate,Very trustworthy,Very important,Not likely,No,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,260,2025-07-06,2024-068
pew2djxsq8atkjpxiyutuuhf,0.918877,18-29,Some college/2-yr degree,Hispanic,Female,Democrat,South,Not at all accurate,Very trustworthy,Very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,384,2025-06-22,2024-068
fl7ycpk7iicbkz48t3wl88b5,0.724572,18-29,HS or less,Other,Female,Independent,South,Very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,237,2025-06-26,2024-068
1xxjm6h68jlmele0d4yfkb7f,1.017255,18-29,HS or less,Other,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,329,2025-07-06,2024-068
rqvufo00wzifr0bpnm9oigry,0.314056,30-49,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,228,2025-07-05,2024-068
nlck2qr8jsjrlxhr0manh4os,1.062677,18-29,4-yr/post-graduate degree,Hispanic,Female,Independent,South,Very accurate,Somewhat trustworthy,Not very important,Very likely,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,88,2025-07-03,2024-068
rtmom8nz1r63s7r6xh43sabh,0.72803,30-49,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,366,2025-06-22,2024-068
vqzfv40awadtinel7y9r7hlo,0.862536,18-29,Some college/2-yr degree,White,Male,Republican,West,Very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,304,2025-07-11,2024-068
3y5nyw0gjq6dv3hgilg6taor,1.056321,30-49,Some college/2-yr degree,Other,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,243,2025-07-08,2024-068
lwfq5y7gedsh47kksp18xbzg,1.085706,50-64,4-yr/post-graduate degree,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,281,2025-06-24,2024-068
597ldl0fhgh9n380dwxw1yau,0.739125,50-64,HS or less,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,426,2025-06-30,2024-068
0kf97gc18nlrmv08qdlx08xz,0.487947,65+,Some college/2-yr degree,Black,Female,Republican,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,442,2025-06-17,2024-068
yoybwwsm92oapx1simwv2e3o,0.740926,50-64,4-yr/post-graduate degree,Black,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,340,2025-06-19,2024-068
pfc7fjjexy916jyx2idg4fqo,0.836651,50-64,4-yr/post-graduate degree,White,Male,Independent,West,Very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,399,2025-07-04,2024-068
r8654cov6r0s8sh0aogm5ipr,1.395353,50-64,4-yr/post-graduate degree,White,Male,Other or none,South,Somewhat accurate,Not very trustworthy,Extremely important,Very likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,505,2025-06-23,2024-068
p6r9dku48txr9nzpwm16vig4,1.128557,18-29,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Very trustworthy,Very important,Very likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,261,2025-07-10,2024-068
zyfrje0u4adzvu0jgygu0g3n,0.311347,30-49,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,290,2025-07-15,2024-068
g52aj57l1zuw9c6l5kg22l95,1.036699,30-49,HS or less,Other,Male,Independent,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,275,2025-06-23,2024-068
du8tv1tqnu19rehx52e6tbyj,0.803752,18-29,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,288,2025-06-23,2024-068
4aj2g5pfnq2xo5tvvda5nxyo,0.985099,50-64,Some college/2-yr degree,White,Female,Democrat,Midwest,Very accurate,Not at all trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,383,2025-07-09,2024-068
0yr3pyubhh6n65q8e5n48miq,0.917196,30-49,4-yr/post-graduate degree,Other,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,366,2025-06-19,2024-068
u5mdgs8kbnbuxasu3b3rr1in,1.103743,18-29,HS or less,Hispanic,Male,Independent,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,Very likely,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,561,2025-06-17,2024-068
j1veaklszh716mu3gpevjd4v,1.039815,30-49,4-yr/post-graduate degree,White,Male,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,254,2025-07-16,2024-068
r2p1tznfozo0mtfvgpneoe5y,1.410243,18-29,4-yr/post-graduate degree,White,Female,Independent,West,Not very accurate,Not very trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,551,2025-07-04,2024-068
3h4w2scfoaq8ih24op3n7pi2,1.099208,65+,4-yr/post-graduate degree,Hispanic,Male,Republican,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Very likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,328,2025-07-09,2024-068
