respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
4o4fari2o7tfge9bzh6c3fqi,0.790886,30-49,4-yr/post-graduate degree,White,Female,Democrat,West,Very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,144,2025-06-22,2024-033
8mbgrj3la8gb5z2dp672qsvo,1.0187330000000001,18-29,HS or less,White,Male,Republican,South,Not very accurate,Very trustworthy,Very important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,301,2025-07-03,2024-033
qq17l8n8ndumh9nc0hhfa27a,0.846706,18-29,4-yr/post-graduate degree,Hispanic,Male,Republican,West,Somewhat accurate,Not very trustworthy,Not very important,Not likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,356,2025-07-15,2024-033
zkkslpzyaa8xixg5ig2vm7xi,1.201951,30-49,HS or less,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,435,2025-06-27,2024-033
2admtdluitxb0bbwygnkcyw9,1.182933,18-29,HS or less,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,371,2025-07-01,2024-033
03krw6i30d0t9llz8akgfh7p,0.701251,30-49,Some college/2-yr degree,White,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Extremely important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,235,2025-07-03,2024-033
7l54tss3tfcsci05r4rwbbor,1.629968,18-29,4-yr/post-graduate degree,Black,Female,Independent,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,127,2025-06-28,2024-033
7ucsiufbomeykrvcfzadiyaz,0.966696,30-49,Some college/2-yr degree,White,Male,Independent,Midwest,Very accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,298,2025-06-20,2024-033
e1fjecr4vspnahusroxzde6j,1.303959,30-49,HS or less,White,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,270,2025-07-11,2024-033
hvlsmtc0oxwkz5hel0iiuhs6,1.393855,65+,4-yr/post-graduate degree,White,Female,Independent,Northeast,Not at all accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,401,2025-07-03,2024-033
d76rq4d0yjfzyjnt9n1rf99f,0.617497,18-29,4-yr/post-graduate degree,White,Male,Republican,South,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,326,2025-07-07,2024-033
sd1qwew7dfjd4sy3sq688ecu,1.408989,18-29,HS or less,Hispanic,Other,Democrat,West,Very accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,286,2025-07-03,2024-033
5ihv8su87250kayx8o4a3r5f,1.001378,30-49,4-yr/post-graduate degree,White,Other,Independent,West,Not at all accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,351,2025-06-19,2024-033
gos54ixrw8o4n1qbzxqd654y,0.937829,50-64,Some college/2-yr degree,White,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,394,2025-07-07,2024-033
l53qzhdnu173oyiqafzvc5f8,1.055112,18-29,4-yr/post-graduate degree,White,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,647,2025-06-20,2024-033
5etqjz4njeoadjg747o4ff52,0.977034,65+,Some college/2-yr degree,Black,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,348,2025-06-20,2024-033
gze0ruj3mon9mi4wra3ovjxo,1.41363,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,303,2025-07-05,2024-033
g3rsue09ghj7gpnubl50qzuj,0.919988,65+,4-yr/post-graduate degree,White,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,160,2025-07-14,2024-033
ioxc15cqy9l0p7vfyyq6a3ou,1.474896,50-64,Some college/2-yr degree,White,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,200,2025-06-21,2024-033
6do3zkad2n6u7qdg9upsnl26,0.689829,18-29,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,204,2025-07-10,2024-033
1u8d9a57x0zy9w0xxnrcfi9v,0.757481,50-64,4-yr/post-graduate degree,White,Male,Republican,South,Somewhat accurate,Very trustworthy,Not very important,I would never participate in a phone survey,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,294,2025-07-17,2024-033
gmnjo0mn50752xmgb5ptlobq,1.055481,50-64,Some college/2-yr degree,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,285,2025-06-28,2024-033
gh10nrb7mmv9rtt88hjkd1y1,1.16637,50-64,Some college/2-yr degree,Black,Female,Republican,South,Somewhat accurate,Very trustworthy,Not very important,Not likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,298,2025-06-26,2024-033
m27mbu7cldnvydfz3oosq38r,1.349351,30-49,HS or less,White,Other,Independent,Northeast,Somewhat accurate,Not at all trustworthy,Not at all important,Somewhat likely,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,360,2025-07-08,2024-033
2g416h77g3ja9yz1vf419wgm,1.272522,30-49,Some college/2-yr degree,White,Male,Republican,Northeast,Very accurate,Not very trustworthy,Extremely important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,189,2025-06-23,2024-033
qlf059fo0eld5w0l19htglw7,0.639936,65+,4-yr/post-graduate degree,White,Male,Republican,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,282,2025-07-11,2024-033
9eia0k584o8okkr5qypwiodr,1.255373,30-49,Some college/2-yr degree,Hispanic,Male,Republican,South,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,387,2025-06-23,2024-033
6mh03d0fiphdkxh9hgwqskm2,1.00923,30-49,HS or less,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,534,2025-06-19,2024-033
l356i2lyjs96sayrkqxvlz9v,0.962821,65+,HS or less,White,Male,Democrat,Northeast,Not very accurate,Not at all trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,468,2025-06-28,2024-033
j4j1zi871yubxrzla9br5mch,0.711897,65+,HS or less,Hispanic,Male,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,431,2025-06-29,2024-033
vwc8g6btdzidewl0t0hlwrck,0.572605,30-49,Some college/2-yr degree,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,333,2025-07-15,2024-033
waghj23jlrwgk9so1ltp8zwy,1.259169,30-49,4-yr/post-graduate degree,Black,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,358,2025-06-20,2024-033
3eamrf0xzc8lnzkqxkwkt3vh,1.243747,30-49,Some college/2-yr degree,Other,Male,Democrat,West,Not very accurate,Not at all trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,334,2025-06-24,2024-033
gtctsyh5jv0bfkp46nkm23ba,0.894807,30-49,Some college/2-yr degree,Black,Female,Independent,Northeast,Somewhat accurate,Not at all trustworthy,Very important,Not likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,613,2025-06-20,2024-033
uhua92wtwaelww2weagidmzr,0.878434,30-49,HS or less,Hispanic,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,82,2025-06-27,2024-033
rmqz2odbr8rvrb22azzodxdp,0.779757,18-29,HS or less,Hispanic,Female,Republican,Northeast,Not at all accurate,Very trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,405,2025-07-15,2024-033
g6z7bl5tlyp5hx9upj52w49q,1.022376,30-49,4-yr/post-graduate degree,Hispanic,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,375,2025-06-25,2024-033
15zin8ts2ex1l7km16b9rycr,1.133631,30-49,Some college/2-yr degree,Hispanic,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Likely,It would not interest me,No,FALSE,FALSE,FALSE,299,2025-06-26,2024-033
107n0i24hdsto4bhax1605kt,1.264934,30-49,4-yr/post-graduate degree,White,Female,Other or none,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,369,2025-07-04,2024-033
f5zdji7i454u0u2o0xnbxbww,0.989565,30-49,Some college/2-yr degree,White,Male,Independent,West,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,401,2025-06-24,2024-033
7jeivq121mqivkjplvget385,0.948849,65+,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,406,2025-06-20,2024-033
ocd2wz9kpeumvrhix148njnl,1.386721,30-49,Some college/2-yr degree,White,Male,Other or none,West,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,TRUE,TRUE,FALSE,131,2025-07-04,2024-033
as33qwvzzafkwm4vkv7pzy9m,1.320519,50-64,Some college/2-yr degree,White,Other,Other or none,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,246,2025-06-24,2024-033
2j8iigs1znzbfqvf9c0j0ts1,0.923032,50-64,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,340,2025-06-28,2024-033
ok99e3q3penp9wyzrxombxr0,1.122517,18-29,4-yr/post-graduate degree,Hispanic,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,265,2025-07-13,2024-033
o7yus6k8wavfr96rdsrgnlah,0.868745,30-49,Some college/2-yr degree,White,Female,Republican,Northeast,Somewhat accurate,Very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,160,2025-06-22,2024-033
65tueeq2q3lnm15vwd8dyzm1,0.910969,50-64,4-yr/post-graduate degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,366,2025-07-11,2024-033
8iojhw5rqnh4ydow8wnb8z7g,1.161184,65+,4-yr/post-graduate degree,White,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,348,2025-07-17,2024-033
s94vr2rb7ra1n5e9z4go2wov,0.111783,50-64,HS or less,Other,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,TRUE,FALSE,142,2025-06-26,2024-033
asj1bsnm7a7eel1xrhwogzzf,1.061526,30-49,HS or less,Black,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,245,2025-07-12,2024-033
z16ghsbjxkwxb3ksax6jv7c6,0.772838,30-49,Some college/2-yr degree,White,Female,Democrat,Northeast,Very accurate,Not very trustworthy,Somewhat important,Very likely,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,414,2025-07-15,2024-033
609vwyf0iwyxviqy9qegj74h,0.813724,30-49,Some college/2-yr degree,Other,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,371,2025-07-04,2024-033
ikv7fmntevmon9x1vx1au2wd,0.977356,30-49,Some college/2-yr degree,Hispanic,Female,Independent,West,Very accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,324,2025-07-15,2024-033
xkswid1psupkr47jbxf9kzw6,1.149167,18-29,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,309,2025-06-17,2024-033
c0z6crphhgqxc14d3zeno3i2,0.674486,30-49,4-yr/post-graduate degree,Other,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,359,2025-07-03,2024-033
9scg5up9lzl4e4znzl1yslec,1.426258,65+,4-yr/post-graduate degree,Black,Female,Independent,South,Not very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,358,2025-07-11,2024-033
01ai3g6rmlmzuw3t249lulwr,1.512321,65+,HS or less,White,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,375,2025-06-22,2024-033
gftf16memi0224y093cjxogs,0.796729,30-49,HS or less,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,279,2025-07-15,2024-033
oq7xwg93u7e5cz6xscjfntzd,0.875312,50-64,4-yr/post-graduate degree,White,Female,Other or none,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,353,2025-07-14,2024-033
750qo5zxhpqcypcztm1ah9vh,1.543851,30-49,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Not very accurate,Very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,409,2025-06-20,2024-033
emmczt6bhn81je6d0vofi0sv,1.312133,18-29,Some college/2-yr degree,White,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,150,2025-06-21,2024-033
g8gc510czyp7j4b4cpiwtv6d,1.271886,50-64,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,264,2025-07-09,2024-033
5jcrmg4jsmas20p2qzb43uom,1.288844,18-29,HS or less,White,Female,Independent,West,Very accurate,Very trustworthy,Not very important,Somewhat likely,No,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,367,2025-06-21,2024-033
m6o05rj1rwqk5kds4fcsfwj9,1.379986,30-49,Some college/2-yr degree,Other,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,405,2025-07-14,2024-033
9ytfl14hnytdji64z6643vyl,1.72833,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Very important,Very likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,390,2025-07-01,2024-033
sgerbmsbq2x215zdzjex9dss,0.775544,50-64,Some college/2-yr degree,Black,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,272,2025-07-04,2024-033
qnxyc4n5w7rlnrvqfdz8f6j3,0.950085,30-49,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,329,2025-06-26,2024-033
cjgjsk623rn9xij4cyfivxoq,1.148074,30-49,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Not very trustworthy,Very important,Very likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,380,2025-06-30,2024-033
7kqkw0wxtqngmtxs5dwxzyyw,1.047301,30-49,HS or less,White,Female,Independent,Midwest,Not very accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,362,2025-07-01,2024-033
5re1gr9vdrxjonq3uc6mlyyx,0.740777,30-49,HS or less,Black,Female,Independent,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,555,2025-06-19,2024-033
wlonqxy5moio6p7au5ntt3cc,1.257434,30-49,HS or less,Hispanic,Male,Republican,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,408,2025-07-07,2024-033
qj1bv94z9ybnl8t13albt3b6,1.19313,50-64,Some college/2-yr degree,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,292,2025-06-26,2024-033
w03y338h2fit53qay98jknz2,1.085481,50-64,HS or less,White,Male,Independent,Midwest,Somewhat accurate,Not very trustworthy,Not at all important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,266,2025-07-05,2024-033
g1y8eo666bd54nd97odljow7,0.830725,65+,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,TRUE,FALSE,125,2025-06-17,2024-033
s2uarb4efb15dt2d7agksg7p,1.034396,50-64,4-yr/post-graduate degree,Hispanic,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Very likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,462,2025-07-02,2024-033
qo6o38q6wrrqj2qq3mykntab,1.114526,50-64,4-yr/post-graduate degree,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,389,2025-07-01,2024-033
dv9vgz9juic8tgo6f42dr2zd,1.202039,30-49,Some college/2-yr degree,Hispanic,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,477,2025-06-27,2024-033
glftlwy9fb9zc54lt39pk4e8,1.089531,18-29,HS or less,Hispanic,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,388,2025-07-12,2024-033
wvybeut2gb0fjwic3cs6p8hq,0.802679,18-29,HS or less,White,Female,Republican,South,Not at all accurate,Somewhat trustworthy,Very important,Not likely,No,Not at all likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,117,2025-07-10,2024-033
3nj8g6nealq9l1k112ark4fq,1.122248,50-64,HS or less,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,392,2025-07-14,2024-033
p3cvxhvwk0i22ikqkv7zisgu,1.149309,30-49,HS or less,Hispanic,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,396,2025-07-12,2024-033
asbfa7e1098nyhwhoclcf688,1.151235,18-29,HS or less,White,Female,Independent,Midwest,Not very accurate,Not very trustworthy,Not at all important,Very likely,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,TRUE,FALSE,131,2025-06-19,2024-033
pmamiseqsy4d1ky683sqvawb,0.947786,65+,Some college/2-yr degree,Black,Female,Democrat,South,Not very accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,No,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,337,2025-07-07,2024-033
q26cagm19wsf9nt0q7ezuix4,1.130181,30-49,4-yr/post-graduate degree,White,Male,Republican,West,Very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,309,2025-06-27,2024-033
3ahi37kg4pkeqp5jg33298ha,1.811921,65+,HS or less,White,Male,Independent,South,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,290,2025-06-30,2024-033
p6rvuq48cjce5nuxlilkwtzx,1.378506,65+,Some college/2-yr degree,Black,Female,Democrat,Northeast,Somewhat accurate,Very trustworthy,Very important,Somewhat likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,220,2025-06-20,2024-033
361dkuvsmr59vk05hojpom9t,1.287817,50-64,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Not very important,Very likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,366,2025-06-19,2024-033
i344fpq1hlrvhxk2oztzzoc2,0.75203,50-64,Some college/2-yr degree,Hispanic,Female,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,123,2025-06-23,2024-033
mko77r229gv38ou9sl4zbebv,0.529941,50-64,4-yr/post-graduate degree,Other,Male,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,141,2025-06-19,2024-033
mopetn4j7pfwxqn4c59pr853,1.478777,18-29,Some college/2-yr degree,Black,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Not very important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,136,2025-07-14,2024-033
0ge5e0vav8eiqek3fpiwal5z,1.271529,18-29,HS or less,Other,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,523,2025-07-16,2024-033
0ddwqv2kdh608bowd6oztl5h,0.942741,50-64,HS or less,White,Female,Democrat,West,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,439,2025-06-28,2024-033
f3s5419nz6hmj1ci0nkvxay1,1.079969,30-49,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,282,2025-07-14,2024-033
3hzmn05w80ndl1481mvt3qic,1.196517,30-49,4-yr/post-graduate degree,White,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,384,2025-07-12,2024-033
3fwz5tejw0rcbgtje6ig07q7,1.246427,18-29,HS or less,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,165,2025-07-17,2024-033
00afbzujn6n63pz3561t5ics,0.746318,65+,Some college/2-yr degree,White,Female,Republican,Midwest,Very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,501,2025-06-30,2024-033
c8x2028mms9iy0xbttwy15g3,0.84315,50-64,4-yr/post-graduate degree,Other,Female,Independent,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,480,2025-06-24,2024-033
dfwakfn1iwxvsenava0l25y5,1.198884,50-64,HS or less,Black,Female,Democrat,West,Not very accurate,Very trustworthy,Somewhat important,Not likely,Yes,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,322,2025-06-18,2024-033
vs0gtaxv0ao33kpe59eg79pl,0.612306,65+,4-yr/post-graduate degree,White,Female,Democrat,West,Not at all accurate,Not at all trustworthy,Somewhat important,Very likely,No,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,352,2025-06-19,2024-033
v6aqj4dq7lprhfymduxetx67,0.643541,30-49,HS or less,White,Female,Democrat,Northeast,Somewhat accurate,Not at all trustworthy,Not at all important,Very likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,460,2025-06-20,2024-033
