respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
gimt2li2kch4nxg8eoxumtcg,0.753218,30-49,Some college/2-yr degree,Black,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,393,2025-06-21,2024-087
jyf895oplyzodobpq1ullusa,0.772523,18-29,HS or less,White,Female,Republican,South,Not very accurate,Very trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,133,2025-07-10,2024-087
u1cvx51g5zxtwlp6h880gbqm,1.348522,30-49,Some college/2-yr degree,White,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,360,2025-06-24,2024-087
oprvmo4oq7swpk88ci9fxqv1,1.008016,18-29,Some college/2-yr degree,White,Female,Democrat,Northeast,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,TRUE,TRUE,FALSE,146,2025-06-23,2024-087
boyjcr3wy1i53ppf1i8vdzp5,1.001672,50-64,4-yr/post-graduate degree,White,Female,Other or none,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,110,2025-06-23,2024-087
9yrxfywn26xw7cfmmttyvf6v,0.953309,30-49,HS or less,White,Female,Independent,Midwest,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Very likely,It would become my preferred incentive offer,Yes,TRUE,FALSE,FALSE,395,2025-07-16,2024-087
sjbzdu5krztfleecr9nb8w0c,0.896371,65+,Some college/2-yr degree,Hispanic,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,423,2025-07-03,2024-087
w1q432wknmmn7gr24ey1ygjq,0.901959,50-64,HS or less,Other,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,148,2025-07-09,2024-087
esaazs1ua0txy3ap15brwqt7,1.224401,18-29,4-yr/post-graduate degree,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,123,2025-07-16,2024-087
wp377b6mnid75qoxlir4kgx5,0.550393,30-49,Some college/2-yr degree,Other,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,228,2025-07-16,2024-087
hn33k6epgbeuvuhgk9iy65nt,0.782863,65+,HS or less,Black,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,243,2025-06-29,2024-087
iul59rphzjihf8el23qfckag,1.172194,18-29,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Extremely important,Very likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,332,2025-07-01,2024-087
b5zll0itkj5zrl6n8lgiyatz,1.227795,65+,Some college/2-yr degree,Other,Female,Republican,West,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,429,2025-06-20,2024-087
mr9mhuv9oywrcaqjdfarrf9b,1.76605,30-49,HS or less,Black,Male,Republican,Midwest,Not very accurate,Very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,158,2025-06-30,2024-087
47nrbr9nrw55nltllginfhhw,1.591345,50-64,HS or less,Hispanic,Male,Republican,West,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,428,2025-06-27,2024-087
i3nfb6btdhjbvwrrd5x2tnwb,0.80938,50-64,Some college/2-yr degree,Hispanic,Female,Republican,South,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,334,2025-06-23,2024-087
c03z257v1sma5n8exoa668m9,0.885246,65+,4-yr/post-graduate degree,Other,Male,Republican,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,378,2025-07-12,2024-087
jgg6s54l8353ffcvm1j3jx2e,1.111506,30-49,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,357,2025-06-23,2024-087
wjib51jqrtnkf5elzsb6zb22,0.686301,50-64,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Somewhat accurate,Very trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,374,2025-06-17,2024-087
i8zr66a9da7uvg9su39j8gab,1.586079,50-64,Some college/2-yr degree,Other,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,280,2025-06-28,2024-087
c1whijwmh9nlp0czlv6jodr8,0.750989,50-64,Some college/2-yr degree,White,Female,Republican,West,Not at all accurate,Somewhat trustworthy,Extremely important,Very likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,356,2025-06-26,2024-087
mxtbar9f6njf65z18qzoz9kf,1.249504,65+,4-yr/post-graduate degree,White,Male,Independent,West,Not very accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,294,2025-07-11,2024-087
3ywx0axfnyhucly326dwsf6s,1.281422,30-49,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Very trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,425,2025-06-28,2024-087
4j1v6nv1tsh8lub5kvv61rno,0.766956,30-49,Some college/2-yr degree,Other,Female,Republican,West,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,366,2025-07-11,2024-087
c687qqzdapilrugnjc2x92us,1.179266,18-29,Some college/2-yr degree,White,Female,Democrat,South,Very accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,390,2025-07-05,2024-087
p8bl2oe146fok9o57m7y1mdm,0.969322,65+,Some college/2-yr degree,White,Female,Republican,West,Very accurate,Very trustworthy,Very important,I would never participate in a phone survey,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,392,2025-07-07,2024-087
wiqqfj2la29xas7jbvnrjg6b,0.397714,65+,Some college/2-yr degree,Black,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,385,2025-06-20,2024-087
j6v2em8qwwrf353hrxarfews,1.069314,50-64,4-yr/post-graduate degree,Black,Male,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,387,2025-07-11,2024-087
3p9iu4zxbfocmbwnaicpxmrh,0.893865,65+,HS or less,White,Male,Democrat,South,Not very accurate,Not at all trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,399,2025-06-29,2024-087
se3o0yi9oxqon5fhdz1ccx22,0.917201,30-49,Some college/2-yr degree,White,Other,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,463,2025-07-14,2024-087
9l431rbiu9fg4ckdjmeamm06,1.341668,50-64,HS or less,Hispanic,Female,Independent,Midwest,Not at all accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,388,2025-07-15,2024-087
611aulgp47hkld4c71d48oeo,1.132704,30-49,Some college/2-yr degree,Hispanic,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,443,2025-07-06,2024-087
umsbg946gxa0vqr9pt54gtpl,0.307536,65+,Some college/2-yr degree,Hispanic,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,486,2025-07-09,2024-087
jvytex4ogcq3i56dpcsups4z,1.481496,30-49,Some college/2-yr degree,White,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,390,2025-06-30,2024-087
v39f0ph0fni287osm3fruj6a,0.987579,50-64,Some college/2-yr degree,Other,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,325,2025-06-20,2024-087
ge9y92wx0e1c2f49nlohlyuy,1.755749,50-64,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,264,2025-06-17,2024-087
yi93s5eqzfootpo4pwti4v3m,0.696435,50-64,HS or less,Other,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,454,2025-06-24,2024-087
bab1abmal3orsmg96ho23tdy,1.025382,30-49,4-yr/post-graduate degree,White,Female,Independent,South,Very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Likely,It would become my preferred incentive offer,No,TRUE,FALSE,FALSE,371,2025-06-17,2024-087
t2xrak8cgmqedmnuodys01aa,1.060589,50-64,HS or less,Other,Female,Democrat,Midwest,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,252,2025-07-08,2024-087
4ott49z7t7ov23pn3x9e89yu,1.355095,30-49,4-yr/post-graduate degree,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,465,2025-07-15,2024-087
fwqan001livbww03neu0lqoz,1.118658,50-64,Some college/2-yr degree,White,Female,Independent,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,292,2025-07-01,2024-087
va34gkgosxtnztdf7gvur1ta,1.570291,30-49,HS or less,Black,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,373,2025-06-28,2024-087
4vnvw5tw20mcgdibrm220eci,0.431681,30-49,4-yr/post-graduate degree,White,Male,Independent,Midwest,Very accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,468,2025-06-27,2024-087
uuh6xat3cn5rnlqe6i83qsoe,0.850872,30-49,HS or less,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,172,2025-07-03,2024-087
vle5o8z2ajvh5nxt5wrsmgz8,1.376666,65+,4-yr/post-graduate degree,Black,Male,Independent,West,Not very accurate,Very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,350,2025-07-13,2024-087
wh34v3ocuecvp3dzvb29feza,0.675292,30-49,HS or less,White,Male,Other or none,Midwest,Not very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,397,2025-07-16,2024-087
66hvfbyvic1sk0t0d8ki9hq2,0.609452,65+,Some college/2-yr degree,White,Male,Independent,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,323,2025-07-02,2024-087
zhgulalropkbyt0aub5gb5l9,0.90334,50-64,Some college/2-yr degree,Hispanic,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,TRUE,FALSE,132,2025-07-14,2024-087
h9ulkf71srdp6o0csvmbpwcz,1.420935,65+,HS or less,Other,Female,Democrat,Midwest,Very accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,137,2025-07-14,2024-087
r527pnhbjdkgil7iduwjuss3,1.076278,65+,HS or less,White,Other,Independent,South,Not at all accurate,Not very trustworthy,Not at all important,Very likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,356,2025-07-09,2024-087
ma7mnfstf1gyuu754tfx0w7g,0.521486,30-49,Some college/2-yr degree,White,Male,Independent,West,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,261,2025-07-16,2024-087
nhnwuzjubll6x5lyvz3ze2ne,1.123682,30-49,HS or less,White,Female,Republican,South,Not very accurate,Not very trustworthy,Not very important,Very likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,TRUE,FALSE,TRUE,367,2025-06-18,2024-087
r26wcjvur1qhdjhhilbuqrz3,0.60477,18-29,Some college/2-yr degree,White,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Maybe,Very likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,126,2025-07-14,2024-087
q6lgmy91mjql81217o0o9ya1,0.603882,50-64,Some college/2-yr degree,Black,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,352,2025-07-16,2024-087
la2p7lbluw6m4uc3d6u6bepl,1.051944,65+,HS or less,White,Female,Republican,South,Not at all accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,440,2025-07-05,2024-087
zj12kn3sst2wyper7qi9cnv8,1.266553,30-49,4-yr/post-graduate degree,White,Female,Democrat,West,Not at all accurate,Very trustworthy,Very important,Not likely,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,356,2025-07-17,2024-087
r53fhecsbkektxc2qr6dkk8s,0.565824,30-49,HS or less,White,Male,Democrat,Northeast,Very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,326,2025-06-26,2024-087
xfgxf1ut7tc48m633g8ecmdd,0.83219,65+,4-yr/post-graduate degree,Hispanic,Other,Republican,Midwest,Not very accurate,Not at all trustworthy,Very important,I would never participate in a phone survey,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,331,2025-06-23,2024-087
6qtwfklahdre450t04slly5v,0.726188,18-29,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,320,2025-06-27,2024-087
z1tv2dpdtyc7vz3de96aeacw,1.175352,50-64,4-yr/post-graduate degree,White,Female,Republican,South,Not at all accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,324,2025-07-05,2024-087
cgfj1916ifhjb1djhx98zxpc,1.286139,65+,Some college/2-yr degree,Other,Female,Independent,Midwest,Not at all accurate,Somewhat trustworthy,Not very important,Very likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,398,2025-07-06,2024-087
nbiwzu5hscvbuoz61kfxf93z,1.147548,18-29,4-yr/post-graduate degree,Hispanic,Female,Democrat,West,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,429,2025-06-25,2024-087
szuxhizhy9f3c0l8wd63imt0,0.927853,50-64,Some college/2-yr degree,Hispanic,Female,Republican,West,Not at all accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,144,2025-07-07,2024-087
tfmzos2nx2rpk2pqjd4qo5q8,1.128418,50-64,HS or less,White,Male,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,318,2025-06-28,2024-087
mvy6dhs0vmjh354egw0toqqz,1.246379,65+,Some college/2-yr degree,Black,Male,Independent,South,Not at all accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,165,2025-06-19,2024-087
zief3ih7yhqw3binpdaor2xb,1.049216,30-49,Some college/2-yr degree,Hispanic,Male,Independent,West,Very accurate,Very trustworthy,Very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,408,2025-07-14,2024-087
vxbz955k5yyizl9leiwpbnah,0.984335,50-64,4-yr/post-graduate degree,White,Male,Independent,South,Not very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,484,2025-07-14,2024-087
j8ldj34wfyt2575sm3fw5pnn,0.969825,30-49,Some college/2-yr degree,Black,Male,Democrat,Northeast,Very accurate,Not very trustworthy,Very important,Very likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,397,2025-07-06,2024-087
d9s78v9p9uc69qbdnf7m7d0u,1.275625,65+,Some college/2-yr degree,Black,Female,Independent,Midwest,Not very accurate,Not very trustworthy,Not at all important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,TRUE,TRUE,TRUE,115,2025-07-01,2024-087
oojp8eihcp92ciis1vjqcvl1,1.158162,50-64,4-yr/post-graduate degree,White,Female,Independent,Midwest,Somewhat accurate,Not very trustworthy,Very important,Very likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,559,2025-06-19,2024-087
6p2ridclq46iont3canah7j4,0.569279,30-49,Some college/2-yr degree,Hispanic,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,426,2025-07-14,2024-087
8jiafb2sufhd86zfvfmxzmlg,0.947854,65+,HS or less,White,Male,Other or none,South,Not very accurate,Not very trustworthy,Not very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,281,2025-07-05,2024-087
ri78erb8dith30zbs3k1aays,1.340664,30-49,HS or less,Black,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,273,2025-07-09,2024-087
rht1u1mm5penndfnjtlnstt7,1.089576,65+,HS or less,White,Male,Independent,West,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,382,2025-07-16,2024-087
0dbyzunh7fz01df2vjmd857p,0.80887,30-49,4-yr/post-graduate degree,White,Male,Independent,Northeast,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,350,2025-07-08,2024-087
n4euqhai3nwmxht1t1vf79is,0.975288,18-29,HS or less,White,Female,Republican,West,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,397,2025-06-27,2024-087
0v27rpdmmg96cgdo2kn4o5em,0.884546,65+,Some college/2-yr degree,White,Male,Other or none,West,Not very accurate,Not very trustworthy,Not very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,218,2025-07-11,2024-087
81ernxwpcqs7st7a0e07b5qx,1.107385,30-49,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,406,2025-07-02,2024-087
jkjusppsragzin9nolh527z4,1.312304,50-64,Some college/2-yr degree,Black,Female,Independent,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,394,2025-06-26,2024-087
lr6gl3qpa9uedudw3qpggqgv,1.279749,18-29,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Not very accurate,Not very trustworthy,Very important,Not likely,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,388,2025-07-07,2024-087
0ut6lqxi3gbh3qk12upostln,0.987598,30-49,HS or less,Hispanic,Male,Republican,West,Not at all accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,357,2025-06-29,2024-087
1p3bgh8i17ku986fppj4em1p,0.732197,30-49,Some college/2-yr degree,Other,Female,Democrat,Northeast,Somewhat accurate,Not at all trustworthy,Not very important,I would never participate in a phone survey,Maybe,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,226,2025-06-26,2024-087
ko8ib61zfcwh0hicxxz12f1x,0.658253,50-64,4-yr/post-graduate degree,White,Male,Republican,South,Not very accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would not interest me,No,FALSE,FALSE,TRUE,385,2025-07-04,2024-087
zglekgsrz4t9uvtbd3lfhl7k,1.131169,30-49,HS or less,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,262,2025-07-16,2024-087
pl2bt0s5lhl5uq93vsgmmtr9,1.496577,18-29,HS or less,White,Female,Independent,West,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,119,2025-07-01,2024-087
0017eoo7ebp4bzkzvin2m9k6,0.825843,65+,4-yr/post-graduate degree,White,Male,Independent,South,Not at all accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,384,2025-06-30,2024-087
ugprr3jhioyf51f504nvt0pa,0.909375,30-49,Some college/2-yr degree,Hispanic,Female,Republican,South,Somewhat accurate,Very trustworthy,Very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,394,2025-06-30,2024-087
nxgbgp4ccz035tbzbhxmg248,1.203338,18-29,HS or less,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,410,2025-06-30,2024-087
yaca9woeosz96ng0jaexv5dg,1.354195,65+,HS or less,Hispanic,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,318,2025-06-27,2024-087
b88bocpk3lcsz85bt9dhi658,0.735567,65+,4-yr/post-graduate degree,Hispanic,Male,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,277,2025-06-21,2024-087
psrhwmetcihnbep2j90uqthr,0.638772,65+,Some college/2-yr degree,White,Male,Republican,West,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,510,2025-07-09,2024-087
ipowkw4ax98wq0t9b4h55kgx,0.983847,30-49,Some college/2-yr degree,Hispanic,Female,Republican,West,Very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,305,2025-07-12,2024-087
u8omntj5tjogqciyk08yokbj,0.904749,65+,HS or less,White,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,284,2025-06-25,2024-087
fpl7hc2rag2146oo425pit88,0.900449,65+,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,514,2025-07-15,2024-087
yx0bcdvl8b5eewk0r7zrpkab,1.158332,30-49,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,218,2025-07-06,2024-087
gbq4996xamqixbjdxkz4ezcp,1.083777,50-64,4-yr/post-graduate degree,Hispanic,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,397,2025-07-11,2024-087
d15m5sjfipeaea1uij8u6m6a,1.909655,65+,Some college/2-yr degree,Hispanic,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,422,2025-07-09,2024-087
ooaw1gti0eu6fgdo82q9k8cp,0.956074,30-49,4-yr/post-graduate degree,White,Male,Republican,West,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,406,2025-06-25,2024-087
4gukxbwez4qsugt5scltwrtq,0.55781,65+,4-yr/post-graduate degree,Hispanic,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,394,2025-07-02,2024-087
3vllrmpb6ly812d99muvsov8,0.954005,50-64,Some college/2-yr degree,Black,Male,Republican,West,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,360,2025-06-19,2024-087
