respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speed_flag,straight_line,duration_seconds,completion_date,project_id
pdfw11zap9ji30j5v87qrwk2,0.922382,18-29,HS or less,Hispanic,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,286,2025-06-22,2024-069
9ab0r1tji3mnalgt5u7882gb,1.010891,50-64,HS or less,White,Female,Republican,South,Not very accurate,Very trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,404,2025-06-30,2024-069
e5wu8ntatxah30b4ranh76cw,0.747669,65+,HS or less,Hispanic,Female,Independent,South,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,303,2025-07-05,2024-069
eh9fmc91juin95pivvzzvyoj,1.237455,50-64,Some college/2-yr degree,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,302,2025-06-19,2024-069
6u376q0bsy65hjmd8t08ibxk,0.372335,30-49,Some college/2-yr degree,Black,Female,Democrat,Northeast,Somewhat accurate,Not at all trustworthy,Very important,Very likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,268,2025-06-17,2024-069
xyzm3iabj3ncgqdtk3esbnm9,0.773205,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,382,2025-07-13,2024-069
mmwn6lfqlwm5db4n85887svs,1.16958,65+,4-yr/post-graduate degree,Black,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,357,2025-07-13,2024-069
lpkgqbuu00i0q3kj83gh8aef,1.333251,50-64,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,304,2025-06-18,2024-069
dmaeawfcqvlwv7ggmv6m809y,1.072077,50-64,HS or less,Black,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,206,2025-07-01,2024-069
766necs2kt8rj74wcq176zg1,1.467194,50-64,Some college/2-yr degree,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,462,2025-06-26,2024-069
5c8qtso3jahic5xqv10d2gy0,0.590471,30-49,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,312,2025-07-03,2024-069
i6ovco393smtj65f24hxtem1,0.920704,30-49,4-yr/post-graduate degree,White,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Not very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,TRUE,FALSE,172,2025-06-24,2024-069
kurndefmty5b8dg0y4hbfxt9,1.119075,18-29,4-yr/post-graduate degree,White,Male,Other or none,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,Yes,TRUE,TRUE,FALSE,179,2025-07-11,2024-069
58ep2bjsh8h0pjvt1khlcznk,1.09487,65+,Some college/2-yr degree,White,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,397,2025-07-15,2024-069
x2joxul324cevu2ppnuznf5l,1.229838,30-49,4-yr/post-graduate degree,White,Female,Republican,Midwest,Not at all accurate,Not very trustworthy,Extremely important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,270,2025-06-26,2024-069
evkvbfyqeuq44vnyp8zlox39,1.04294,65+,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Not at all important,Not likely,No,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,420,2025-06-27,2024-069
1s4qtt7khtopmmo8y5bfub5e,1.442585,65+,Some college/2-yr degree,Black,Female,Republican,South,Not very accurate,Not very trustworthy,Very important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,265,2025-06-29,2024-069
rplqa0qcntqtvmxm803h775w,0.863023,50-64,Some college/2-yr degree,Hispanic,Female,Independent,South,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,408,2025-06-28,2024-069
l7o0n7p35vc3eg7pahelr66q,1.140559,18-29,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,490,2025-07-01,2024-069
bvextqvpaoy68w5cgnshonh7,1.540142,18-29,HS or less,White,Female,Democrat,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,332,2025-07-06,2024-069
0autdy7hyi1lo1ir2m8n8i7h,0.760947,50-64,Some college/2-yr degree,White,Male,Republican,Midwest,Not very accurate,Very trustworthy,Not at all important,Very likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,336,2025-07-13,2024-069
82gk0p9rvmf090e93h70reet,1.216306,50-64,HS or less,Other,Other,Republican,Midwest,Very accurate,Not very trustworthy,Somewhat important,Not likely,No,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,321,2025-06-24,2024-069
62chysttaw3bnfioriu95vuh,0.92905,50-64,Some college/2-yr degree,White,Male,Democrat,West,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,422,2025-07-05,2024-069
s92h0tcfzk4pkybunsbry2o4,1.30175,18-29,Some college/2-yr degree,Hispanic,Male,Republican,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,374,2025-07-05,2024-069
v2s6fxdqz708o477574moiou,0.947069,65+,Some college/2-yr degree,White,Male,Independent,South,Very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,319,2025-07-11,2024-069
jtymm0z3ngw94ugpqj1dttfo,1.089493,30-49,Some college/2-yr degree,Other,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,97,2025-06-24,2024-069
pxm2jflsci6eklwkdlwjauea,0.750345,30-49,Some college/2-yr degree,White,Female,Independent,West,Very accurate,Very trustworthy,Very important,Very likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,349,2025-06-29,2024-069
2pv750w0azb967w5k00j6xam,1.284951,65+,HS or less,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,403,2025-07-17,2024-069
919y36tldbwhu4phtgam6zm5,0.858026,65+,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Very accurate,Not at all trustworthy,Not at all important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,180,2025-06-20,2024-069
0sec3ggdcnb5a1k8fbjhzo8b,1.644148,65+,4-yr/post-graduate degree,Black,Female,Independent,Northeast,Not very accurate,Not very trustworthy,Very important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,TRUE,TRUE,FALSE,119,2025-07-07,2024-069
uw4f8jky6dxq4wc1p5m5jwhi,1.427335,65+,HS or less,White,Female,Democrat,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,177,2025-07-16,2024-069
uepsx4smj67an5n7b5muznqy,0.55279,30-49,Some college/2-yr degree,Hispanic,Female,Other or none,South,Somewhat accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,485,2025-06-17,2024-069
teoks9swd23cmo9gicyelwhb,1.050499,30-49,HS or less,White,Male,Independent,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,127,2025-07-10,2024-069
kna9zeuqkw1xwhgt17y9y13p,1.236498,30-49,4-yr/post-graduate degree,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,251,2025-07-12,2024-069
gp6l8z0t89x4hg6y02ayts2g,1.289593,50-64,HS or less,White,Male,Republican,West,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,379,2025-07-17,2024-069
jlyhe8ifxw8e0o64vkcqk607,0.809595,30-49,HS or less,White,Male,Independent,Midwest,Not very accurate,Not at all trustworthy,Very important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,398,2025-06-18,2024-069
9oocwrwy597fm8n6xlsa939q,1.279675,30-49,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Very trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,243,2025-06-18,2024-069
w0zrv9c3w4m9g5zhszpmbp10,0.982472,18-29,HS or less,White,Female,Independent,Northeast,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,356,2025-06-22,2024-069
nkm6uqf0b05c0r3yubpl4fnr,1.421301,18-29,Some college/2-yr degree,White,Female,Republican,West,Not very accurate,Not at all trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,407,2025-07-11,2024-069
xc3n23bmcdbfzv1ap29l7rca,0.601006,18-29,Some college/2-yr degree,White,Female,Republican,West,Not very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,330,2025-06-17,2024-069
83siuxl9z2jl8c5jsg2k96jr,0.697691,65+,4-yr/post-graduate degree,White,Male,Independent,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,284,2025-06-21,2024-069
oo0j0lrsd1vspdl6mq5hd93e,1.20217,18-29,Some college/2-yr degree,Other,Female,Independent,West,Somewhat accurate,Not very trustworthy,Very important,Very likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,442,2025-06-26,2024-069
bcwdfqmpbl90n2bw1m59fpxu,0.707791,18-29,4-yr/post-graduate degree,Hispanic,Male,Independent,West,Somewhat accurate,Not very trustworthy,Not at all important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,467,2025-06-22,2024-069
cut67zdm8r2pby9nbk1lohcz,1.284952,30-49,4-yr/post-graduate degree,Other,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,407,2025-07-08,2024-069
2067gzqyt9ox0zt4s0hyafyl,1.048591,30-49,Some college/2-yr degree,Hispanic,Female,Republican,South,Not at all accurate,Somewhat trustworthy,Not very important,Not likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,370,2025-06-22,2024-069
6wlhd2wa2t4ja709zenjzwcz,0.847095,65+,HS or less,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,282,2025-06-29,2024-069
izupx3gw5vh8uglqwaqiudyu,1.478069,65+,HS or less,White,Female,Republican,Northeast,Not at all accurate,Somewhat trustworthy,Extremely important,Very likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,183,2025-06-26,2024-069
nwgidoxx3zih5er9eho9jm1n,1.440734,65+,HS or less,Hispanic,Female,Democrat,South,Very accurate,Very trustworthy,Very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,343,2025-06-17,2024-069
1c90rlmp04kjs88qadqwlmqo,1.13724,30-49,Some college/2-yr degree,Other,Male,Democrat,South,Not very accurate,Not very trustworthy,Very important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,368,2025-07-02,2024-069
dvtdilf4ab6ql3loudsbj6uu,0.995623,18-29,Some college/2-yr degree,White,Female,Independent,West,Not very accurate,Very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,364,2025-06-20,2024-069
aj9xzhztfntewddvqrqbqw61,1.181633,30-49,Some college/2-yr degree,Other,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,357,2025-07-06,2024-069
xja82c0en0fp3n3x92a532oq,1.136277,18-29,Some college/2-yr degree,Hispanic,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,75,2025-06-26,2024-069
hps8kv4t10rru63r5i6iy6rr,0.203102,65+,4-yr/post-graduate degree,Hispanic,Female,Democrat,Northeast,Not very accurate,Not very trustworthy,Not very important,Very likely,Yes,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,266,2025-07-02,2024-069
0hc6hy35av0cdranyiqe24ov,0.928111,30-49,Some college/2-yr degree,Hispanic,Female,Independent,South,Not at all accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,354,2025-07-02,2024-069
dw6osk4iiqr06awfe672ojx3,1.038867,30-49,HS or less,Hispanic,Male,Democrat,South,Somewhat accurate,Very trustworthy,Not at all important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,241,2025-06-26,2024-069
5uo13byasdu0ygfaq5l8tque,1.56102,50-64,4-yr/post-graduate degree,White,Female,Other or none,West,Not very accurate,Very trustworthy,Very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,111,2025-07-17,2024-069
9o7nnm69ebu965tktftnb6na,1.444979,30-49,Some college/2-yr degree,White,Female,Republican,Midwest,Not very accurate,Very trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,106,2025-07-07,2024-069
970g5is719vckfm3udyp6iqh,1.3691,18-29,HS or less,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,401,2025-07-04,2024-069
wvqc72mridmw6h5kku039rvl,0.763968,18-29,4-yr/post-graduate degree,White,Male,Republican,Northeast,Not very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,467,2025-07-11,2024-069
fr0meflo1jylyj1c9cgwjpni,0.808743,50-64,HS or less,Hispanic,Male,Independent,Midwest,Not very accurate,Not at all trustworthy,Very important,Very likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,309,2025-06-22,2024-069
867a8ckk89ghz4pq8d5d69qh,1.099763,50-64,HS or less,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,443,2025-07-15,2024-069
324x7j9jz3b77uimzqmzzqum,0.488787,50-64,4-yr/post-graduate degree,Hispanic,Male,Independent,West,Not very accurate,Very trustworthy,Very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,197,2025-07-07,2024-069
ey6cpkufz5utetda1aclt5he,0.418808,65+,Some college/2-yr degree,Hispanic,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,315,2025-07-14,2024-069
enwbq3s9b1umn7f6a83d4nmd,0.713964,65+,HS or less,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,377,2025-07-13,2024-069
iyii85922dzo6ozz4zqznssp,1.522379,18-29,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Very trustworthy,Very important,Somewhat likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,226,2025-07-13,2024-069
fyjef3nz3ekh562x0xafjkp0,1.164782,50-64,Some college/2-yr degree,Hispanic,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Very likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,258,2025-06-24,2024-069
qrdzue30rorxirpxyesptiln,0.977923,65+,HS or less,White,Male,Republican,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,451,2025-07-05,2024-069
oz8ohx61qm77yd7f0cy2g1i9,1.043885,18-29,Some college/2-yr degree,Black,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,423,2025-06-21,2024-069
dkh4ux93bpht091t6tgy6caf,1.027908,30-49,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,324,2025-07-02,2024-069
7078a0oaom3bv5f6vonaptrb,0.618641,65+,Some college/2-yr degree,White,Male,Republican,South,Not at all accurate,Very trustworthy,Somewhat important,Very likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,411,2025-07-10,2024-069
gnf6ranup91ufowknygpsawh,1.493236,65+,HS or less,Black,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,437,2025-06-21,2024-069
s1tqez0pzbh95wntb4wvzsm2,1.192891,65+,4-yr/post-graduate degree,Other,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,405,2025-06-23,2024-069
jscho3bw29742c21z82fqsv3,1.643448,30-49,Some college/2-yr degree,White,Male,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,334,2025-07-14,2024-069
z3w0hlmehvd2mrt6c3fsly72,0.604009,65+,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,340,2025-07-13,2024-069
oaf7i7w2tjas7x6k1w9rsbkb,1.077076,30-49,Some college/2-yr degree,Hispanic,Female,Independent,South,Somewhat accurate,Not very trustworthy,Not at all important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,475,2025-06-22,2024-069
l8d654b9ec2dmif6b215g44d,1.115398,50-64,HS or less,Black,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Not very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,408,2025-06-20,2024-069
2l9wbkcamc6tt1j9jku1w0b5,0.792946,18-29,HS or less,Hispanic,Female,Democrat,South,Very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,392,2025-07-04,2024-069
a6nf764pu0h844c12jykkzzc,0.753521,18-29,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,413,2025-07-13,2024-069
7z5g9z4tabi8gfqtrirspbkn,0.561277,50-64,Some college/2-yr degree,Hispanic,Male,Democrat,West,Not very accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,366,2025-07-04,2024-069
7jh0jt3t05kt6b0en8gf72b0,1.020342,50-64,Some college/2-yr degree,Other,Female,Independent,Northeast,Very accurate,Not at all trustworthy,Somewhat important,Very likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,413,2025-07-08,2024-069
9fhfkopl22cn07uohxq8ivbx,0.56941,50-64,4-yr/post-graduate degree,White,Female,Independent,Midwest,Somewhat accurate,Not very trustworthy,Very important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,387,2025-07-09,2024-069
1bx9l0hwgrdin3v2kptx628g,1.19331,50-64,Some college/2-yr degree,White,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,360,2025-06-28,2024-069
1fix0i0u98vagkmq0z73cl6i,0.808453,30-49,Some college/2-yr degree,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,532,2025-06-18,2024-069
m5afw48bq6ybc7gmsv8ylufv,0.446078,18-29,HS or less,White,Female,Independent,Midwest,Not at all accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,249,2025-07-10,2024-069
tnvmgid890iiahbettc6o4xt,1.221929,18-29,HS or less,Other,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,81,2025-07-05,2024-069
5f90v30vkj1m4wm7dnio6lst,1.522091,50-64,HS or less,Hispanic,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,462,2025-07-09,2024-069
rumi5kliuct7py8oubvfgfod,0.94735,65+,HS or less,Black,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,557,2025-07-07,2024-069
psve1qyl0332zeymmr02vlcz,1.029882,30-49,Some college/2-yr degree,White,Female,Democrat,South,Very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,373,2025-06-20,2024-069
0n4qoau9v04xske1vb2d01i4,1.384163,30-49,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Not at all important,Somewhat likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,270,2025-07-13,2024-069
01pxe414cn2pd9piq9mkwb0q,0.750328,30-49,4-yr/post-graduate degree,Hispanic,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,414,2025-07-05,2024-069
6manhpq511rbcbts6ufhejhb,1.370393,30-49,HS or less,White,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,374,2025-07-03,2024-069
g4cwgkqqsa1tn5160yvlf5i7,1.670234,65+,Some college/2-yr degree,White,Female,Independent,West,Not very accurate,Very trustworthy,Extremely important,I would never participate in a phone survey,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,310,2025-07-04,2024-069
8mbvftqj6wy8okfv9lzsucd6,1.28381,30-49,HS or less,Other,Female,Republican,Midwest,Not very accurate,Not very trustworthy,Not at all important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,TRUE,TRUE,FALSE,147,2025-06-18,2024-069
8uizmgw2rkrwlsb6ju0lnvbh,1.107566,65+,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Very trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,223,2025-06-18,2024-069
vuzptvzv0l8rki6yhjd2lk6x,1.287001,50-64,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,467,2025-07-12,2024-069
nwlslk679kuh8u2c0fvrig6g,0.683823,50-64,Some college/2-yr degree,White,Male,Republican,West,Not at all accurate,Very trustworthy,Extremely important,I would never participate in a phone survey,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,275,2025-07-13,2024-069
j73n03u0koryxcd4xteenxox,0.728533,50-64,4-yr/post-graduate degree,Other,Male,Republican,West,Not at all accurate,Somewhat trustworthy,Not very important,Not likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,312,2025-06-30,2024-069
ysfm3cag4xdwyymtj8bx9ld8,0.63795,50-64,Some college/2-yr degree,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,355,2025-07-17,2024-069
ftouy41uc5l99cgmlw2d5otc,1.06627,65+,4-yr/post-graduate degree,White,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,127,2025-06-26,2024-069
12msroc4pbqrpaf685vg6eb7,0.456798,50-64,Some college/2-yr degree,Other,Female,Independent,South,Somewhat accurate,Very trustworthy,Not very important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,340,2025-07-11,2024-069
